"SYMBOL","probeID","chr","pos","region","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"IFIT1","IFIT1","chr10",91152113,"TSS1500",-0.40317040794092,8.64204258711007,-3.3924770938466,0.00109382110538355,0.00722742296248147,-1.16970274621648
"PIK3CG","PIK3CG","chr7",106508672,"Body",0.145235298276805,6.73058443533786,3.39246398111702,0.00109386662358699,0.00722742296248147,-1.16974090964095
"DSEL","DSEL","chr18",65183352,"5'UTR",0.366368693037362,7.56615371955463,3.39244941062133,0.00109391720422669,0.00722742296248147,-1.16978331563601
"LARP1","LARP1","chr5",154092321,"TSS200",-0.16434984418426,7.93800877930154,-3.39226412927183,0.00109456059010996,0.0072301668486113,-1.17032254712484
"HS.551143","HS.551143",NA,NA,NA,0.296052501970161,7.7888484230252,3.39162838625593,0.00109677090827757,0.00724325787341642,-1.17217261025885
"ZNF595","ZNF595",NA,NA,NA,0.0389859375799722,6.4397638496458,3.39121277804844,0.00109821814688257,0.00725130498983074,-1.17338192582234
"LOC648059","LOC648059",NA,NA,NA,0.178639249917921,7.22772290684068,3.39113756806,0.00109848023678207,0.00725152509495869,-1.17360075638181
"BBS7","BBS7",NA,NA,NA,-0.297971125855325,8.03511836601849,-3.39091141196888,0.00109926869516245,0.00725521916232554,-1.17425875740132
"HS.156773","HS.156773",NA,NA,NA,0.146752419357807,6.87979271698413,3.39081140288328,0.00109961753152374,0.00725596482177453,-1.17454972350273
"C8ORF12","C8ORF12",NA,NA,NA,0.055624698753773,6.66877132054505,3.39074779223289,0.0010998394627327,0.00725596482177453,-1.17473478883853
"LOC100128193","LOC100128193",NA,NA,NA,-0.0310078819429496,6.50978038027015,-3.39052110681008,0.00110063068892072,0.0072589337947309,-1.17539427423548
"KHDRBS3","KHDRBS3","chr8",136470275,"Body",-0.319611463935221,10.0608193327975,-3.39048766260194,0.00110074746849437,0.0072589337947309,-1.17549156917942
"HS.540433","HS.540433",NA,NA,NA,0.089543932081587,6.84260509145783,3.39015101675212,0.0011019236099545,0.00726517854316921,-1.17647089050204
"LOC648548","LOC648548",NA,NA,NA,-0.10218261605212,6.63412033941326,-3.3897022507383,0.00110349330839056,0.0072730830764682,-1.17777626448971
"C14ORF138","C14ORF138",NA,NA,NA,-0.228111918357202,7.46231567791753,-3.38967709083594,0.0011035813753253,0.0072730830764682,-1.17784944604695
"UTP14A","UTP14A",NA,NA,NA,-0.13480561950705,7.43655899725712,-3.3894757528632,0.00110428635512545,0.00727588624658546,-1.1784350550278
"PARP10","PARP10","chr8",145052950,"Body",0.253156231767731,7.3052378500605,3.38942453501459,0.00110446576083815,0.00727588624658546,-1.17858402251218
"LOC100128126","LOC100128126",NA,NA,NA,0.246785418299249,7.57981691526962,3.38934207704397,0.00110475465206894,0.00727627726378257,-1.17882384864405
"SNX29","SNX29","chr16",12620513,"Body",0.177546524468062,7.69959761789979,3.38907861613139,0.00110567816393196,0.00728084707034548,-1.17959008679523
"HS.563980","HS.563980",NA,NA,NA,0.0685497940581188,6.67098450162604,3.3888947279553,0.00110632317992039,0.00728358147528067,-1.18012487316391
"PPA1","PPA1","chr10",71993077,"1stExon",-0.424244086158934,11.0648961380959,-3.38835376629363,0.00110822274291903,0.0072945724565061,-1.18169798242494
"CASP4","CASP4","chr11",104839074,"Body",0.137219481789241,6.79250126470868,3.387965007937,0.00110958974872042,0.00730205419025065,-1.18282837256822
"LOC100128750","LOC100128750",NA,NA,NA,0.0804558237352513,6.69650489242127,3.38752187698522,0.00111114988519894,0.0073108035203002,-1.18411674532183
"PHYHD1","PHYHD1",NA,NA,NA,0.260846707450057,7.0560168661997,3.38744233250856,0.00111143015718221,0.00731113010638637,-1.18434800230494
"SPAG7","SPAG7","chr17",4871207,"TSS200",-0.157899365106312,7.92695318312172,-3.38663828467721,0.00111426693279704,0.00732827007669422,-1.18668535948794
"GOLGA8B","GOLGA8B","chr15",34875117,"Body",-0.446955723799428,9.89480939012058,-3.38633404930681,0.00111534208954919,0.0073338195890291,-1.18756966163343
"HS.537983","HS.537983",NA,NA,NA,0.0499558266231972,6.59078790174924,3.38606885109512,0.00111628008793575,0.00733846511562904,-1.1883404492483
"TUSC1","TUSC1","chr9",25678015,"1stExon",-0.231389265446698,7.43818511005987,-3.38597063559464,0.00111662766193265,0.00733922804960918,-1.18862589727194
"SSTR1","SSTR1","chr14",38677776,"5'UTR",-0.185432043983576,6.99672228565832,-3.38587084463409,0.00111698091577421,0.00734002799130233,-1.18891591789102
"PSAPL1","PSAPL1",NA,NA,NA,0.0526977689721084,6.57557541743489,3.38535912381831,0.00111879403131508,0.00735041881713739,-1.19040302389132
"CD248","CD248","chr11",66084599,"TSS200",0.155596770546045,7.02542913176107,3.38484281444491,0.0011206262157888,0.00736093059272789,-1.19190329717662
"LOC728711","LOC728711",NA,NA,NA,0.110682041207729,6.82788974974884,3.38414083184167,0.00112312181978371,0.00737499713235615,-1.19394282320714
"E2F4","E2F4","chr16",67226033,"TSS200",0.129421155000724,8.51438244539443,3.38410959194577,0.0011232330017355,0.00737499713235615,-1.19403357973863
"LOC642255","LOC642255",NA,NA,NA,-0.0618579809843158,6.64284841761559,-3.38401454470913,0.00112357133609155,0.00737543248176453,-1.19430970227115
"LOC650517","LOC650517",NA,NA,NA,0.0249964277668209,6.52146252532987,3.3839602543211,0.00112376463365687,0.00737543248176453,-1.19446741917849
"POLR2A","POLR2A","chr17",7405282,"Body",-0.17768600923738,10.1342111031241,-3.38379684987148,0.00112434661421321,0.00737772462648701,-1.19494210789978
"METAP1","METAP1","chr4",99916055,"TSS1500",-0.275019906830329,8.8422588570476,-3.38360776361608,0.00112502041747678,0.00738061821895985,-1.19549138103931
"HS.120287","HS.120287",NA,NA,NA,-0.0479499330536433,6.53394044968392,-3.38306160046813,0.00112696879126999,0.00739187061519938,-1.19707779342678
"STRBP","STRBP",NA,NA,NA,-0.249776449493304,7.86579087810421,-3.38254367381809,0.00112881937173676,0.00740247705503836,-1.19858201469921
"ATP5J","ATP5J",NA,NA,NA,-0.286859219049774,10.2499014230388,-3.38218680502846,0.00113009614952525,0.00740910612165396,-1.19961837490944
"SIAH1","SIAH1","chr16",48419541,"TSS1500",-0.220492606744894,8.76584655790024,-3.38213050390524,0.00113029770360626,0.00740910612165396,-1.19978186811541
"DUSP22","DUSP22","chr6",293285,"Body",0.169749460064743,9.19621780767799,3.38165845777463,0.0011319889288525,0.0074186580617375,-1.20115256725121
"LCMT2","LCMT2",NA,NA,NA,-0.222470179495087,7.513930441677,-3.38155974399471,0.00113234289739655,0.00741944395359043,-1.20143918858903
"LOC100130769","LOC100130769",NA,NA,NA,0.118435966236495,6.66846725175795,3.38134665387328,0.00113310735301907,0.00742238595259639,-1.20205788746004
"LOC646686","LOC646686",NA,NA,NA,0.0652695999552417,6.61871738906864,3.38130406730064,0.00113326018960778,0.00742238595259639,-1.20218153247657
"SMAP1","SMAP1",NA,NA,NA,-0.236580292877516,7.80196232132873,-3.3806729902297,0.00113552730512411,0.00743569832109774,-1.2040136549323
"PCDHB3","PCDHB3","chr5",140480872,"1stExon",-0.093963346306948,6.63728262591405,-3.38042412312484,0.00113642252323599,0.00744002354121866,-1.20473608865055
"HS.195725","HS.195725",NA,NA,NA,-0.0500571698067978,6.55891161728016,-3.38017131823715,0.0011373325870972,0.00744444414845782,-1.20546991325001
"AIF1L","AIF1L","chr9",133972025,"1stExon",0.413667776833451,11.5777639527158,3.37949487095962,0.0011397710852876,0.00745676035629467,-1.20743325916338
"KRT81","KRT81","chr12",52680161,"Body",-0.0751647427928619,6.62939842193404,-3.37948276123536,0.00113981478400777,0.00745676035629467,-1.20746840424585
"SEL1L3","SEL1L3","chr4",25823590,"Body",0.227994903149636,8.27715911723615,3.37945071610739,0.00113993042853264,0.00745676035629467,-1.20756140580612
"PIK3CB","PIK3CB","chr3",138479285,"TSS1500",-0.372030500539021,7.53626365131134,-3.3793884615505,0.00114015512450979,0.00745676035629467,-1.20774207949488
"POU4F1","POU4F1","chr13",79177195,"Body",0.11773378553254,6.84001093122474,3.37894812243394,0.00114174563669207,0.00746562225312266,-1.20901995122668
"LOC645321","LOC645321",NA,NA,NA,0.343742380317601,7.05088792048691,3.37879980427587,0.0011422818348399,0.00746758799018868,-1.20945034549338
"EML1","EML1",NA,NA,NA,-0.173178953017126,7.5402361839931,-3.3786653758626,0.00114276802390476,0.0074679514840893,-1.20984042205126
"C1ORF104","C1ORF104",NA,NA,NA,0.0991555737802701,6.80429388328634,3.37865415899201,0.00114280860092483,0.0074679514840893,-1.20987296999814
"ESRRG","ESRRG","chr1",217310383,"5'UTR",-0.250113507327586,7.65035931381355,-3.37812512782889,0.00114472391333601,0.00747892581466439,-1.21140796719063
"CACNB4","CACNB4",NA,NA,NA,-0.197725161583723,6.94845665572411,-3.37771815037421,0.00114619939850194,0.00748702265248536,-1.21258870206679
"DNAJC6","DNAJC6","chr1",65731689,"Body",-0.0590699119659117,6.61787072767997,-3.37740352548804,0.00114734128993459,0.00749293755478505,-1.21350142919751
"LOC100133152","LOC100133152",NA,NA,NA,-0.114512388296946,6.64398256580929,-3.37722619777137,0.00114798535076289,0.0074955995096156,-1.21401582951084
"TSC22D1","TSC22D1","chr13",45151437,"TSS1500",-0.301175171143123,10.8490835979258,-3.37685431891303,0.00114933713491612,0.00750288039061797,-1.2150945280529
"C1ORF101","C1ORF101",NA,NA,NA,-0.112965270815259,6.84313539629535,-3.37564654565026,0.0011537377571627,0.00753005701092396,-1.21859727862033
"ATP1B3","ATP1B3","chr3",141599902,"Body",0.229551448581773,9.45367835000383,3.37556196858181,0.00115404651471389,0.00753052172013797,-1.21884253211997
"LOC283683","LOC283683",NA,NA,NA,-0.385925809404236,8.72736188432567,-3.37430665279912,0.00115863833969892,0.00755778414197136,-1.22248211893911
"LOC644922","LOC644922",NA,NA,NA,-0.0831275468158017,6.52051442336666,-3.37428947567909,0.00115870129116659,0.00755778414197136,-1.22253191432837
"TUBB","TUBB","chr6",30688801,"Body",-0.280757009620045,8.71205501885388,-3.37420341909236,0.00115901672365551,0.00755788509632891,-1.2227813841429
"LGR5","LGR5","chr12",71833534,"TSS1500",-0.0706030413681917,6.60025472329476,-3.37415517129818,0.00115919360688805,0.00755788509632891,-1.22292124783332
"CORO2B","CORO2B","chr15",68870979,"TSS1500",-0.289565396433272,8.07923727320207,-3.37396627987142,0.00115988635426025,0.00755934195253495,-1.22346880381111
"MPPED2","MPPED2","chr11",30607527,"5'UTR",-0.2003789384878,7.37383306607211,-3.37396420036877,0.00115989398287476,0.00755934195253495,-1.22347483172029
"EPM2A","EPM2A",NA,NA,NA,0.149517359950622,7.25539048640511,3.37340453291553,0.00116194883097384,0.00757117737756851,-1.22509705503356
"LOC439953","LOC439953",NA,NA,NA,-0.422455026263727,10.7201057087006,-3.37318420831252,0.0011627587045343,0.00757489743808824,-1.2257356222118
"SLC44A5","SLC44A5","chr1",75668600,"3'UTR",-0.0486416198295352,6.49551190559758,-3.37198066723545,0.00116719209891431,0.00760221687601884,-1.2292233049197
"HS.551755","HS.551755",NA,NA,NA,0.117793970621868,6.76303976444154,3.37152863593346,0.00116886132239645,0.00761152504518641,-1.23053298733651
"RPESP","RPESP",NA,NA,NA,0.0768639585026616,6.59608859916888,3.37093592808342,0.00117105343188984,0.00762423368061367,-1.23225005959816
"RASSF6","RASSF6",NA,NA,NA,0.302013505054268,7.66356879777464,3.3708136149676,0.0011715062844805,0.00762557862095945,-1.23260437250568
"SLC39A11","SLC39A11",NA,NA,NA,0.254421726939463,8.06907262436054,3.37075020500851,0.00117174111869695,0.00762557862095945,-1.23278805281335
"SNORD113-4","SNORD113-4","chr14",101402192,"TSS1500",0.0583802655881005,6.56897409947271,3.37046325358085,0.00117280437709268,0.00763093159972041,-1.23361923624336
"BHLHE22","BHLHE22","chr8",65494101,"1stExon",-0.467559998420301,8.0209230793707,-3.36978008538122,0.00117533941984664,0.00764436326709593,-1.23559789113129
"LOC653204","LOC653204",NA,NA,NA,-0.0749906734947698,6.60679522473323,-3.36977696898998,0.00117535099570428,0.00764436326709593,-1.23560691643412
"MAPK8IP3","MAPK8IP3",NA,NA,NA,-0.339711675967926,9.94482763233213,-3.3695646439264,0.00117613993162247,0.00764643356657851,-1.23622181125492
"HEATR7B2","HEATR7B2","chr5",41071990,"TSS1500",-0.0456396398380248,6.49757105302178,-3.36956146771715,0.00117615173724406,0.00764643356657851,-1.23623100936154
"PTDSS2","PTDSS2","chr11",472782,"Body",0.300775837042378,8.81315549862379,3.36936277950647,0.00117689046145477,0.00764966734224239,-1.23680638549057
"SNX12","SNX12","chrX",70288356,"TSS200",-0.0580303296307916,6.63005669909305,-3.36923995188798,0.00117734735399627,0.00765106829062769,-1.23716206635012
"CCDC63","CCDC63","chr12",111284979,"5'UTR",-0.104219539692211,6.61003251438149,-3.36889411101831,0.00117863470587357,0.00765786435257064,-1.23816349152628
"CCNDBP1","CCNDBP1",NA,NA,NA,-0.323028843505304,8.98685330570586,-3.36829752888259,0.00118085852920355,0.00767018252958345,-1.23989079100046
"LOC643882","LOC643882",NA,NA,NA,0.382750799561374,8.00907424783007,3.3682557157294,0.00118101454028066,0.00767018252958345,-1.24001184522969
"RPAP3","RPAP3",NA,NA,NA,-0.17840178840435,7.15292532299135,-3.36780290491136,0.0011827052885266,0.00767909683805803,-1.24132271733899
"LOC729121","LOC729121",NA,NA,NA,-0.0354048879666564,6.55127823374575,-3.36775839565775,0.00118287160442389,0.00767909683805803,-1.24145156311703
"HS.159057","HS.159057",NA,NA,NA,-0.126528872359904,6.69334818088322,-3.36766620198813,0.00118321617078646,0.00767976097746332,-1.24171844216614
"GKAP1","GKAP1",NA,NA,NA,0.18170889850988,7.37635193587526,3.36729856209249,0.00118459113539179,0.00768689385619156,-1.24278261984279
"C5ORF25","C5ORF25",NA,NA,NA,-0.191259255571513,7.05712625045516,-3.36724272225569,0.00118480010666726,0.00768689385619156,-1.24294424743685
"DPAGT1","DPAGT1","chr11",118972945,"TSS200",0.140619959616314,8.13206968733222,3.36709522850957,0.00118535224439141,0.00768833142077055,-1.24337115642825
"PCOLCE","PCOLCE","chr7",100205729,"3'UTR",0.108565215333623,6.83696295022292,3.36705396659634,0.00118550675030683,0.00768833142077055,-1.24349058330589
"SPEG","SPEG","chr2",220349615,"Body",0.0489844526584653,6.60844736524851,3.36688091526453,0.00118615495048491,0.00769096173662748,-1.24399144459517
"LOC644193","LOC644193",NA,NA,NA,-0.058507076506416,6.5245269780896,-3.36663618045771,0.00118707222604854,0.0076953352895171,-1.24469974645905
"FAM131B","FAM131B",NA,NA,NA,-0.114383497687799,6.66865687463778,-3.36626713919388,0.00118845667034095,0.00770273491102189,-1.24576773936631
"RGMA","RGMA","chr15",93633408,"TSS1500",0.33206957684911,9.99389154249572,3.36618235009504,0.00118877496817668,0.00770322291316451,-1.24601310394214
"FAM189B","FAM189B",NA,NA,NA,0.169263469351314,9.01478344513075,3.36604437974896,0.00118929307975352,0.00770498930786666,-1.24641235584508
"UBQLN4","UBQLN4","chr1",156006674,"3'UTR",0.266483308381645,10.6027784938688,3.36598032829386,0.0011895336805268,0.00770498930786666,-1.24659770073911
"LOC100129566","LOC100129566",NA,NA,NA,-0.16756272026114,7.12385298191664,-3.36590995747149,0.00118979807201008,0.00770512745305812,-1.24680132890724
"VNN2","VNN2","chr6",133084289,"5'UTR",0.0977063177653097,6.65431533232653,3.36574433356976,0.00119042055897766,0.00770731088519672,-1.24728057326262
"LOC284837","LOC284837","chr21",45232601,"TSS200",0.0442775062855327,6.46871748479944,3.36569088821296,0.00119062149541982,0.00770731088519672,-1.24743521743114
"LOC100128667","LOC100128667",NA,NA,NA,-0.0540147464209069,6.51655938904546,-3.36527953860073,0.00119216910000002,0.00771575346467958,-1.24862539711445
"LOC731007","LOC731007",NA,NA,NA,0.183649122060177,7.47780266136306,3.36518000895619,0.00119254384103228,0.00771660333960468,-1.24891335539397
"HS.572444","HS.572444",NA,NA,NA,0.48015040320613,8.72237191387695,3.36439040250696,0.00119552073726982,0.00773428721866393,-1.25119761501996
"PERP","PERP","chr6",138428740,"TSS200",0.233768262765734,7.23933663468783,3.36415850886562,0.00119639632826976,0.00773837249666423,-1.2518683870792
"ACTA1","ACTA1","chr1",229569902,"TSS200",-0.182687926670056,7.02852538162589,-3.36404578791578,0.00119682216151365,0.00773954763769534,-1.25219442967854
"GPR137C","GPR137C","chr14",53103238,"3'UTR",-0.514587115005295,8.62864586347818,-3.36375116868063,0.00119793583786269,0.00774516950035638,-1.25304657055467
"GATAD2B","GATAD2B","chr1",153895607,"TSS200",-0.409818000173547,7.43106680413298,-3.36246045590071,0.00120282631311834,0.00777520271734327,-1.25677910962934
"MTM","MTM",NA,NA,NA,0.0537162433071527,6.56102417610322,3.36226305065562,0.00120357593164427,0.00777846218820047,-1.25734988142179
"M160","M160",NA,NA,NA,-0.14503460919107,6.88515368720189,-3.36132865394601,0.00120713014413309,0.00779984214615143,-1.26005123319864
"HSD11B1L","HSD11B1L",NA,NA,NA,-0.22442975882055,8.20520962980223,-3.36089847246741,0.00120876976758841,0.00780884484054468,-1.26129470648624
"GLIS1","GLIS1","chr1",53972003,"3'UTR",-0.0406328457067975,6.48246962956378,-3.36053387671193,0.00121016105464658,0.00781519599564807,-1.26234850708164
"EHD4","EHD4","chr15",42263914,"Body",0.199010968685526,7.58082585790695,3.36051163775554,0.00121024596664468,0.00781519599564807,-1.26241278218369
"CCDC101","CCDC101","chr16",28565199,"TSS200",0.206652059259278,7.27004175384122,3.36020383094725,0.00121142180004163,0.007821195735503,-1.26330237412959
"CENPT","CENPT","chr16",67867809,"5'UTR",-0.441998241963502,7.7245864178204,-3.36004851807276,0.00121201550919135,0.00782343547981385,-1.26375122076539
"TSTD1","TSTD1",NA,NA,NA,-0.136578165613763,7.04216041586917,-3.35983306520938,0.00121283956704192,0.00782716088665082,-1.2643738436644
"OGG1","OGG1",NA,NA,NA,-0.0793290823826398,6.70951434095229,-3.35953872016271,0.00121396622210135,0.00783283721567531,-1.26522440417167
"TMEM56","TMEM56","chr1",95582492,"TSS1500",-0.196090469001605,7.1244602787378,-3.35895866054553,0.00121618938264841,0.00784546460497931,-1.26690042481749
"KIAA1160","KIAA1160",NA,NA,NA,0.108140890847844,7.43110109846541,3.35889900186076,0.0012164182502673,0.00784546460497931,-1.26707279012475
"GATA4","GATA4","chr8",11561593,"TSS200",-0.0846519610957062,6.55854592451401,-3.35775456881804,0.00122081647739336,0.00787222992948935,-1.27037883737612
"CXORF15","CXORF15",NA,NA,NA,-0.140676775963708,6.97261232699361,-3.35733190372004,0.00122244462505231,0.0078811256079232,-1.27159962516891
"ALG10B","ALG10B","chr12",38710424,"TSS200",-0.104581635675473,6.88368386433655,-3.35637320240874,0.00122614521743812,0.00790337604570727,-1.27436823071459
